jira_timesheet_redis_prod  | 1:M 23 Mar 2026 06:30:52.198 * Background saving terminated with success
jira_timesheet_worker_prod   | INFO:__main__:Starting worklog sync for project ID: 25
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: GET https://neuralab.atlassian.net/rest/api/3/worklog/updated?since=0 "HTTP/1.1 200 OK"
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: GET https://neuralab.atlassian.net/rest/api/3/worklog/updated?since=0 "HTTP/1.1 200 OK"
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: GET https://neuralab.atlassian.net/rest/api/3/worklog/updated?since=0 "HTTP/1.1 200 OK"
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: POST https://neuralab.atlassian.net/rest/api/3/worklog/list "HTTP/1.1 200 OK"
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: GET https://neuralab.atlassian.net/rest/api/3/worklog/updated?since=0 "HTTP/1.1 200 OK"
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: GET https://neuralab.atlassian.net/rest/api/3/worklog/updated?since=0 "HTTP/1.1 200 OK"
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: GET https://neuralab.atlassian.net/rest/api/3/worklog/updated?since=0 "HTTP/1.1 200 OK"
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: GET https://neuralab.atlassian.net/rest/api/3/worklog/updated?since=0 "HTTP/1.1 200 OK"
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: GET https://neuralab.atlassian.net/rest/api/3/worklog/updated?since=0 "HTTP/1.1 200 OK"
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: GET https://neuralab.atlassian.net/rest/api/3/worklog/updated?since=0 "HTTP/1.1 200 OK"
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: POST https://neuralab.atlassian.net/rest/api/3/worklog/list "HTTP/1.1 200 OK"
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: POST https://neuralab.atlassian.net/rest/api/3/search/jql "HTTP/1.1 200 OK"
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: POST https://neuralab.atlassian.net/rest/api/3/worklog/list "HTTP/1.1 200 OK"
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: POST https://neuralab.atlassian.net/rest/api/3/worklog/list "HTTP/1.1 200 OK"
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: POST https://neuralab.atlassian.net/rest/api/3/worklog/list "HTTP/1.1 200 OK"
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: POST https://neuralab.atlassian.net/rest/api/3/worklog/list "HTTP/1.1 200 OK"
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: POST https://neuralab.atlassian.net/rest/api/3/worklog/list "HTTP/1.1 200 OK"
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: POST https://neuralab.atlassian.net/rest/api/3/worklog/list "HTTP/1.1 200 OK"
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: POST https://neuralab.atlassian.net/rest/api/3/search/jql "HTTP/1.1 200 OK"
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: POST https://neuralab.atlassian.net/rest/api/3/search/jql "HTTP/1.1 200 OK"
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: POST https://neuralab.atlassian.net/rest/api/3/worklog/list "HTTP/1.1 200 OK"
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: POST https://neuralab.atlassian.net/rest/api/3/worklog/list "HTTP/1.1 200 OK"
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: POST https://neuralab.atlassian.net/rest/api/3/search/jql "HTTP/1.1 200 OK"
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: POST https://neuralab.atlassian.net/rest/api/3/search/jql "HTTP/1.1 200 OK"
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: POST https://neuralab.atlassian.net/rest/api/3/search/jql "HTTP/1.1 200 OK"
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: POST https://neuralab.atlassian.net/rest/api/3/search/jql "HTTP/1.1 200 OK"
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: POST https://neuralab.atlassian.net/rest/api/3/search/jql "HTTP/1.1 200 OK"
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: POST https://neuralab.atlassian.net/rest/api/3/search/jql "HTTP/1.1 200 OK"
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: POST https://neuralab.atlassian.net/rest/api/3/search/jql "HTTP/1.1 200 OK"
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: POST https://neuralab.atlassian.net/rest/api/3/search/jql "HTTP/1.1 200 OK"
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: POST https://neuralab.atlassian.net/rest/api/3/search/jql "HTTP/1.1 200 OK"
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: POST https://neuralab.atlassian.net/rest/api/3/search/jql "HTTP/1.1 200 OK"
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: POST https://neuralab.atlassian.net/rest/api/3/search/jql "HTTP/1.1 200 OK"
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: POST https://neuralab.atlassian.net/rest/api/3/search/jql "HTTP/1.1 200 OK"
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: POST https://neuralab.atlassian.net/rest/api/3/search/jql "HTTP/1.1 200 OK"
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: POST https://neuralab.atlassian.net/rest/api/3/search/jql "HTTP/1.1 200 OK"
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: POST https://neuralab.atlassian.net/rest/api/3/search/jql "HTTP/1.1 200 OK"
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: POST https://neuralab.atlassian.net/rest/api/3/search/jql "HTTP/1.1 200 OK"
jira_timesheet_db_prod       | 2026-03-23 07:39:28.478 UTC [55] LOG:  checkpoint starting: time
jira_timesheet_worker_prod   | INFO:httpx:HTTP Request: POST https://neuralab.atlassian.net/rest/api/3/search/jql "HTTP/1.1 200 OK"
jira_timesheet_worker_prod   | ERROR:saq:Error processing job Job<function: task_sync_project, kwargs: {'project_id': 35}, queue: default, key: 69d0c51a-268b-11f1-aa9c-0e90ab3402d7, attempts: 1, queued: 1774251564279, started: 1774251564282, touched: 1774251564282, status: active, worker_id: d6d49efa-22a0-11f1-aa9c-0e90ab3402d7>
jira_timesheet_worker_prod   | Traceback (most recent call last):
jira_timesheet_worker_prod   |   File "/usr/local/lib/python3.11/asyncio/tasks.py", line 500, in wait_for
jira_timesheet_worker_prod   |     return fut.result()
jira_timesheet_worker_prod   |            ^^^^^^^^^^^^
jira_timesheet_worker_prod   | asyncio.exceptions.CancelledError
jira_timesheet_worker_prod   | 
jira_timesheet_worker_prod   | The above exception was the direct cause of the following exception:
jira_timesheet_worker_prod   | 
jira_timesheet_worker_prod   | Traceback (most recent call last):
jira_timesheet_worker_prod   |   File "/app/.venv/lib/python3.11/site-packages/saq/worker.py", line 366, in process
jira_timesheet_worker_prod   |     result = await asyncio.wait_for(
jira_timesheet_worker_prod   |              ^^^^^^^^^^^^^^^^^^^^^^^
jira_timesheet_worker_prod   |   File "/usr/local/lib/python3.11/asyncio/tasks.py", line 502, in wait_for
jira_timesheet_worker_prod   |     raise exceptions.TimeoutError() from exc
jira_timesheet_worker_prod   | TimeoutError
jira_timesheet_worker_prod   | ERROR:saq:Error processing job Job<function: task_sync_project, kwargs: {'project_id': 30}, queue: default, key: 69d10106-268b-11f1-aa9c-0e90ab3402d7, attempts: 1, queued: 1774251564281, started: 1774251564284, touched: 1774251564284, status: active, worker_id: d6d49efa-22a0-11f1-aa9c-0e90ab3402d7>
jira_timesheet_worker_prod   | Traceback (most recent call last):
jira_timesheet_worker_prod   |   File "/usr/local/lib/python3.11/asyncio/tasks.py", line 500, in wait_for
jira_timesheet_worker_prod   |     return fut.result()
jira_timesheet_worker_prod   |            ^^^^^^^^^^^^
jira_timesheet_worker_prod   | asyncio.exceptions.CancelledError
jira_timesheet_worker_prod   | 
jira_timesheet_worker_prod   | The above exception was the direct cause of the following exception:
jira_timesheet_worker_prod   | 
jira_timesheet_worker_prod   | Traceback (most recent call last):
jira_timesheet_worker_prod   |   File "/app/.venv/lib/python3.11/site-packages/saq/worker.py", line 366, in process
jira_timesheet_worker_prod   |     result = await asyncio.wait_for(
jira_timesheet_worker_prod   |              ^^^^^^^^^^^^^^^^^^^^^^^
jira_timesheet_worker_prod   |   File "/usr/local/lib/python3.11/asyncio/tasks.py", line 502, in wait_for
jira_timesheet_worker_prod   |     raise exceptions.TimeoutError() from exc
jira_timesheet_worker_prod   | TimeoutError
jira_timesheet_worker_prod   | ERROR:saq:Error processing job Job<function: task_sync_project, kwargs: {'project_id': 8}, queue: default, key: 69d13d7e-268b-11f1-aa9c-0e90ab3402d7, attempts: 1, queued: 1774251564282, started: 1774251564286, touched: 1774251564286, status: active, worker_id: d6d49efa-22a0-11f1-aa9c-0e90ab3402d7>
jira_timesheet_worker_prod   | Traceback (most recent call last):
jira_timesheet_worker_prod   |   File "/usr/local/lib/python3.11/asyncio/tasks.py", line 500, in wait_for
jira_timesheet_worker_prod   |     return fut.result()
jira_timesheet_worker_prod   |            ^^^^^^^^^^^^
jira_timesheet_worker_prod   | asyncio.exceptions.CancelledError
jira_timesheet_worker_prod   | 
jira_timesheet_worker_prod   | The above exception was the direct cause of the following exception:
jira_timesheet_worker_prod   | 
jira_timesheet_worker_prod   | Traceback (most recent call last):
jira_timesheet_worker_prod   |   File "/app/.venv/lib/python3.11/site-packages/saq/worker.py", line 366, in process
jira_timesheet_worker_prod   |     result = await asyncio.wait_for(
jira_timesheet_worker_prod   |              ^^^^^^^^^^^^^^^^^^^^^^^
jira_timesheet_worker_prod   |   File "/usr/local/lib/python3.11/asyncio/tasks.py", line 502, in wait_for
jira_timesheet_worker_prod   |     raise exceptions.TimeoutError() from exc
jira_timesheet_worker_prod   | TimeoutError
jira_timesheet_db_prod       | 2026-03-23 07:39:34.349 UTC [320812] ERROR:  canceling statement due to user request
jira_timesheet_db_prod       | 2026-03-23 07:39:34.349 UTC [320812] STATEMENT:  DELETE FROM issue_releases WHERE issue_releases.issue_id = $1::INTEGER
jira_timesheet_worker_prod   | ERROR:saq:Error processing job Job<function: task_sync_project, kwargs: {'project_id': 32}, queue: default, key: 69d18626-268b-11f1-aa9c-0e90ab3402d7, attempts: 1, queued: 1774251564284, started: 1774251564292, touched: 1774251564292, status: active, worker_id: d6d49efa-22a0-11f1-aa9c-0e90ab3402d7>
jira_timesheet_worker_prod   | Traceback (most recent call last):
jira_timesheet_worker_prod   |   File "/usr/local/lib/python3.11/asyncio/tasks.py", line 500, in wait_for
jira_timesheet_worker_prod   |     return fut.result()
jira_timesheet_worker_prod   |            ^^^^^^^^^^^^
jira_timesheet_worker_prod   | asyncio.exceptions.CancelledError
jira_timesheet_worker_prod   | 
jira_timesheet_worker_prod   | The above exception was the direct cause of the following exception:
jira_timesheet_worker_prod   | 
jira_timesheet_worker_prod   | Traceback (most recent call last):
jira_timesheet_worker_prod   |   File "/app/.venv/lib/python3.11/site-packages/saq/worker.py", line 366, in process
jira_timesheet_worker_prod   |     result = await asyncio.wait_for(
jira_timesheet_worker_prod   |              ^^^^^^^^^^^^^^^^^^^^^^^
jira_timesheet_worker_prod   |   File "/usr/local/lib/python3.11/asyncio/tasks.py", line 502, in wait_for
jira_timesheet_worker_prod   |     raise exceptions.TimeoutError() from exc
jira_timesheet_worker_prod   | TimeoutError
jira_timesheet_db_prod       | 2026-03-23 07:39:34.355 UTC [320813] ERROR:  canceling statement due to user request
jira_timesheet_db_prod       | 2026-03-23 07:39:34.355 UTC [320813] STATEMENT:  DELETE FROM issue_releases WHERE issue_releases.issue_id = $1::INTEGER
jira_timesheet_worker_prod   | ERROR:saq:Error processing job Job<function: task_sync_project, kwargs: {'project_id': 19}, queue: default, key: 69d1ea4e-268b-11f1-aa9c-0e90ab3402d7, attempts: 1, queued: 1774251564287, started: 1774251564337, touched: 1774251564337, status: active, worker_id: d6d49efa-22a0-11f1-aa9c-0e90ab3402d7>
jira_timesheet_worker_prod   | Traceback (most recent call last):
jira_timesheet_worker_prod   |   File "/usr/local/lib/python3.11/asyncio/tasks.py", line 500, in wait_for
jira_timesheet_worker_prod   |     return fut.result()
jira_timesheet_worker_prod   |            ^^^^^^^^^^^^
jira_timesheet_worker_prod   | asyncio.exceptions.CancelledError
jira_timesheet_worker_prod   | 
jira_timesheet_worker_prod   | The above exception was the direct cause of the following exception:
jira_timesheet_worker_prod   | 
jira_timesheet_worker_prod   | Traceback (most recent call last):
jira_timesheet_worker_prod   |   File "/app/.venv/lib/python3.11/site-packages/saq/worker.py", line 366, in process
jira_timesheet_worker_prod   |     result = await asyncio.wait_for(
jira_timesheet_worker_prod   |              ^^^^^^^^^^^^^^^^^^^^^^^
jira_timesheet_worker_prod   |   File "/usr/local/lib/python3.11/asyncio/tasks.py", line 502, in wait_for
jira_timesheet_worker_prod   |     raise exceptions.TimeoutError() from exc
jira_timesheet_worker_prod   | TimeoutError
jira_timesheet_db_prod       | 2026-03-23 07:39:34.364 UTC [320814] ERROR:  canceling statement due to user request
jira_timesheet_db_prod       | 2026-03-23 07:39:34.364 UTC [320814] STATEMENT:  DELETE FROM issue_releases WHERE issue_releases.issue_id = $1::INTEGER
jira_timesheet_worker_prod   | INFO:saq:Finished Job<function: task_sync_project, queue: default, key: 69d18626-268b-11f1-aa9c-0e90ab3402d7, attempts: 1, completed: 1774251574363, queued: 1774251564284, started: 1774251564292, touched: 1774251564292, worker_id: d6d49efa-22a0-11f1-aa9c-0e90ab3402d7>
jira_timesheet_worker_prod   | INFO:saq:Finished Job<function: task_sync_project, queue: default, key: 69d10106-268b-11f1-aa9c-0e90ab3402d7, attempts: 1, completed: 1774251574374, queued: 1774251564281, started: 1774251564284, touched: 1774251564284, worker_id: d6d49efa-22a0-11f1-aa9c-0e90ab3402d7>
jira_timesheet_worker_prod   | INFO:saq:Finished Job<function: task_sync_project, queue: default, key: 69d0c51a-268b-11f1-aa9c-0e90ab3402d7, attempts: 1, completed: 1774251574375, queued: 1774251564279, started: 1774251564282, touched: 1774251564282, worker_id: d6d49efa-22a0-11f1-aa9c-0e90ab3402d7>
jira_timesheet_worker_prod   | INFO:saq:Finished Job<function: task_sync_project, queue: default, key: 69d13d7e-268b-11f1-aa9c-0e90ab3402d7, attempts: 1, completed: 1774251574377, queued: 1774251564282, started: 1774251564286, touched: 1774251564286, worker_id: d6d49efa-22a0-11f1-aa9c-0e90ab3402d7>
jira_timesheet_worker_prod   | INFO:saq:Finished Job<function: task_sync_project, queue: default, key: 69d1ea4e-268b-11f1-aa9c-0e90ab3402d7, attempts: 1, completed: 1774251574379, queued: 1774251564287, started: 1774251564337, touched: 1774251564337, worker_id: d6d49efa-22a0-11f1-aa9c-0e90ab3402d7>
jira_timesheet_worker_prod   | ERROR:saq:Error processing job Job<function: task_sync_project, kwargs: {'project_id': 27}, queue: default, key: 69d295c0-268b-11f1-aa9c-0e90ab3402d7, attempts: 1, queued: 1774251564291, started: 1774251564345, touched: 1774251564345, status: active, worker_id: d6d49efa-22a0-11f1-aa9c-0e90ab3402d7>
jira_timesheet_worker_prod   | Traceback (most recent call last):
jira_timesheet_worker_prod   |   File "/usr/local/lib/python3.11/asyncio/tasks.py", line 500, in wait_for
jira_timesheet_worker_prod   |     return fut.result()
jira_timesheet_worker_prod   |            ^^^^^^^^^^^^
jira_timesheet_worker_prod   | asyncio.exceptions.CancelledError
jira_timesheet_worker_prod   | 
jira_timesheet_worker_prod   | The above exception was the direct cause of the following exception:
jira_timesheet_worker_prod   | 
jira_timesheet_worker_prod   | Traceback (most recent call last):
jira_timesheet_worker_prod   |   File "/app/.venv/lib/python3.11/site-packages/saq/worker.py", line 366, in process
jira_timesheet_worker_prod   |     result = await asyncio.wait_for(
jira_timesheet_worker_prod   |              ^^^^^^^^^^^^^^^^^^^^^^^
jira_timesheet_worker_prod   |   File "/usr/local/lib/python3.11/asyncio/tasks.py", line 502, in wait_for
jira_timesheet_worker_prod   |     raise exceptions.TimeoutError() from exc
jira_timesheet_worker_prod   | TimeoutError
jira_timesheet_db_prod       | 2026-03-23 07:39:34.496 UTC [320822] ERROR:  canceling statement due to user request
jira_timesheet_db_prod       | 2026-03-23 07:39:34.496 UTC [320822] STATEMENT:  DELETE FROM issue_releases WHERE issue_releases.issue_id = $1::INTEGER
jira_timesheet_worker_prod   | INFO:saq:Finished Job<function: task_sync_project, queue: default, key: 69d295c0-268b-11f1-aa9c-0e90ab3402d7, attempts: 1, completed: 1774251574541, queued: 1774251564291, started: 1774251564345, touched: 1774251564345, worker_id: d6d49efa-22a0-11f1-aa9c-0e90ab3402d7>
jira_timesheet_worker_prod   | ERROR:saq:Error processing job Job<function: task_sync_project, kwargs: {'project_id': 15}, queue: default, key: 69d98e52-268b-11f1-aa9c-0e90ab3402d7, attempts: 1, queued: 1774251564337, started: 1774251564356, touched: 1774251564356, status: active, worker_id: d6d49efa-22a0-11f1-aa9c-0e90ab3402d7>
jira_timesheet_worker_prod   | Traceback (most recent call last):
jira_timesheet_worker_prod   |   File "/usr/local/lib/python3.11/asyncio/tasks.py", line 500, in wait_for
jira_timesheet_worker_prod   |     return fut.result()
jira_timesheet_worker_prod   |            ^^^^^^^^^^^^
jira_timesheet_worker_prod   | asyncio.exceptions.CancelledError
jira_timesheet_worker_prod   | 
jira_timesheet_worker_prod   | The above exception was the direct cause of the following exception:
jira_timesheet_worker_prod   | 
jira_timesheet_worker_prod   | Traceback (most recent call last):
jira_timesheet_worker_prod   |   File "/app/.venv/lib/python3.11/site-packages/saq/worker.py", line 366, in process
jira_timesheet_worker_prod   |     result = await asyncio.wait_for(
jira_timesheet_worker_prod   |              ^^^^^^^^^^^^^^^^^^^^^^^
jira_timesheet_worker_prod   |   File "/usr/local/lib/python3.11/asyncio/tasks.py", line 502, in wait_for
jira_timesheet_worker_prod   |     raise exceptions.TimeoutError() from exc
jira_timesheet_worker_prod   | TimeoutError
jira_timesheet_worker_prod   | INFO:saq:Finished Job<function: task_sync_project, queue: default, key: 69d98e52-268b-11f1-aa9c-0e90ab3402d7, attempts: 1, completed: 1774251574803, queued: 1774251564337, started: 1774251564356, touched: 1774251564356, worker_id: d6d49efa-22a0-11f1-aa9c-0e90ab3402d7>
jira_timesheet_worker_prod   | ERROR:saq:Error processing job Job<function: task_sync_project, kwargs: {'project_id': 11}, queue: default, key: 69db00f2-268b-11f1-aa9c-0e90ab3402d7, attempts: 1, queued: 1774251564346, started: 1774251564539, touched: 1774251564539, status: active, worker_id: d6d49efa-22a0-11f1-aa9c-0e90ab3402d7>
jira_timesheet_worker_prod   | Traceback (most recent call last):
jira_timesheet_worker_prod   |   File "/usr/local/lib/python3.11/asyncio/tasks.py", line 500, in wait_for
jira_timesheet_worker_prod   |     return fut.result()
jira_timesheet_worker_prod   |            ^^^^^^^^^^^^
jira_timesheet_worker_prod   | asyncio.exceptions.CancelledError
jira_timesheet_worker_prod   | 
jira_timesheet_worker_prod   | The above exception was the direct cause of the following exception:
jira_timesheet_worker_prod   | 
jira_timesheet_worker_prod   | Traceback (most recent call last):
jira_timesheet_worker_prod   |   File "/app/.venv/lib/python3.11/site-packages/saq/worker.py", line 366, in process
jira_timesheet_worker_prod   |     result = await asyncio.wait_for(
jira_timesheet_worker_prod   |              ^^^^^^^^^^^^^^^^^^^^^^^
jira_timesheet_worker_prod   |   File "/usr/local/lib/python3.11/asyncio/tasks.py", line 502, in wait_for
jira_timesheet_worker_prod   |     raise exceptions.TimeoutError() from exc
jira_timesheet_worker_prod   | TimeoutError
jira_timesheet_worker_prod   | ERROR:saq:Error processing job Job<function: task_sync_project, kwargs: {'project_id': 13}, queue: default, key: 69dcae7a-268b-11f1-aa9c-0e90ab3402d7, attempts: 1, queued: 1774251564357, started: 1774251564838, touched: 1774251564838, status: active, worker_id: d6d49efa-22a0-11f1-aa9c-0e90ab3402d7>
jira_timesheet_worker_prod   | Traceback (most recent call last):
jira_timesheet_worker_prod   |   File "/usr/local/lib/python3.11/asyncio/tasks.py", line 500, in wait_for
jira_timesheet_worker_prod   |     return fut.result()
jira_timesheet_worker_prod   |            ^^^^^^^^^^^^
jira_timesheet_worker_prod   | asyncio.exceptions.CancelledError
jira_timesheet_worker_prod   | 
jira_timesheet_worker_prod   | The above exception was the direct cause of the following exception:
jira_timesheet_worker_prod   | 
jira_timesheet_worker_prod   | Traceback (most recent call last):
jira_timesheet_worker_prod   |   File "/app/.venv/lib/python3.11/site-packages/saq/worker.py", line 366, in process
jira_timesheet_worker_prod   |     result = await asyncio.wait_for(
jira_timesheet_worker_prod   |              ^^^^^^^^^^^^^^^^^^^^^^^
jira_timesheet_worker_prod   |   File "/usr/local/lib/python3.11/asyncio/tasks.py", line 502, in wait_for
jira_timesheet_worker_prod   |     raise exceptions.TimeoutError() from exc
jira_timesheet_worker_prod   | TimeoutError
jira_timesheet_db_prod       | 2026-03-23 07:39:34.878 UTC [320824] ERROR:  canceling statement due to user request
jira_timesheet_db_prod       | 2026-03-23 07:39:34.878 UTC [320824] STATEMENT:  DELETE FROM issue_releases WHERE issue_releases.issue_id = $1::INTEGER
jira_timesheet_worker_prod   | INFO:saq:Finished Job<function: task_sync_project, queue: default, key: 69db00f2-268b-11f1-aa9c-0e90ab3402d7, attempts: 1, completed: 1774251574891, queued: 1774251564346, started: 1774251564539, touched: 1774251564539, worker_id: d6d49efa-22a0-11f1-aa9c-0e90ab3402d7>
jira_timesheet_worker_prod   | INFO:saq:Finished Job<function: task_sync_project, queue: default, key: 69dcae7a-268b-11f1-aa9c-0e90ab3402d7, attempts: 1, completed: 1774251574898, queued: 1774251564357, started: 1774251564838, touched: 1774251564838, worker_id: d6d49efa-22a0-11f1-aa9c-0e90ab3402d7>
jira_timesheet_worker_prod   | ERROR:saq:Error processing job Job<function: task_sync_project, kwargs: {'project_id': 25}, queue: default, key: 69f88cda-268b-11f1-aa9c-0e90ab3402d7, attempts: 1, queued: 1774251564540, started: 1774251565474, touched: 1774251565475, status: active, worker_id: d6d49efa-22a0-11f1-aa9c-0e90ab3402d7>
jira_timesheet_worker_prod   | Traceback (most recent call last):
jira_timesheet_worker_prod   |   File "/usr/local/lib/python3.11/asyncio/tasks.py", line 500, in wait_for
jira_timesheet_worker_prod   |     return fut.result()
jira_timesheet_worker_prod   |            ^^^^^^^^^^^^
jira_timesheet_worker_prod   | asyncio.exceptions.CancelledError
jira_timesheet_worker_prod   | 
jira_timesheet_worker_prod   | The above exception was the direct cause of the following exception:
jira_timesheet_worker_prod   | 
jira_timesheet_worker_prod   | Traceback (most recent call last):
jira_timesheet_worker_prod   |   File "/app/.venv/lib/python3.11/site-packages/saq/worker.py", line 366, in process
jira_timesheet_worker_prod   |     result = await asyncio.wait_for(
jira_timesheet_worker_prod   |              ^^^^^^^^^^^^^^^^^^^^^^^
jira_timesheet_worker_prod   |   File "/usr/local/lib/python3.11/asyncio/tasks.py", line 502, in wait_for
jira_timesheet_worker_prod   |     raise exceptions.TimeoutError() from exc
jira_timesheet_worker_prod   | TimeoutError
jira_timesheet_worker_prod   | INFO:saq:Finished Job<function: task_sync_project, queue: default, key: 69f88cda-268b-11f1-aa9c-0e90ab3402d7, attempts: 1, completed: 1774251575691, queued: 1774251564540, started: 1774251565474, touched: 1774251565475, worker_id: d6d49efa-22a0-11f1-aa9c-0e90ab3402d7>
jira_timesheet_db_prod       | 2026-03-23 07:39:36.090 UTC [55] LOG:  checkpoint complete: wrote 76 buffers (0.5%); 0 WAL file(s) added, 0 removed, 0 recycled; write=7.561 s, sync=0.009 s, total=7.613 s; sync files=37, longest=0.004 s, average=0.001 s; distance=749 kB, estimate=749 kB
